_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
4226,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Body Piercing,Conditional Pass,2024-05-27,None,09 - Additional Record Requirements,Fail to keep invasive procedure records of personal service setting as required. Reg. Para. 3 of subsec. 14 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4227,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Body Piercing,Conditional Pass,2024-05-27,None,09 - Additional Record Requirements,Fail to keep accidental exposure records of personal service setting as required. Reg. Para. 4 of subsec. 14 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4228,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Body Piercing,Conditional Pass,2024-05-27,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Manufacturer's instructions not kept at personal service setting in location accessible to service provider. Reg. Subsec. 10 (3),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4229,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Body Piercing,Conditional Pass,2024-05-27,None,01 - Public Health Notification,Fail to provide written notification of intention to operate personal service setting at least 14 days before commencing operation. Reg. Subsec. 3 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4230,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Tattooing,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4231,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Tattooing,Conditional Pass,2024-05-27,None,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4232,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Tattooing,Conditional Pass,2024-05-27,None,09 - Additional Record Requirements,Fail to keep accidental exposure records of personal service setting as required. Reg. Para. 4 of subsec. 14 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4233,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Tattooing,Conditional Pass,2024-05-27,None,09 - Additional Record Requirements,Fail to keep invasive procedure records of personal service setting as required. Reg. Para. 3 of subsec. 14 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4234,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Tattooing,Conditional Pass,2024-05-27,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not disinfected as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4235,10812883,STEEL N INK THE WELL,"486 FRONT ST W, UNIT-UG08",Tattooing,Conditional Pass,2024-05-27,None,01 - Public Health Notification,Fail to provide written notification of intention to operate personal service setting at least 14 days before commencing operation. Reg. Subsec. 3 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39711, 43.64211]]}"
4236,10812907,POLISH & POSH,"182 DAVENPORT RD, FLR-LOWER",Aesthetics,Pass,2024-06-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39533, 43.67521]]}"
4237,10812907,POLISH & POSH,"182 DAVENPORT RD, FLR-LOWER",Nails,Pass,2024-06-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39533, 43.67521]]}"
4238,10812935,MEL'S BEAUTY LOUNGE,"475 ROGERS RD, UNIT D",Aesthetics,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.46679, 43.68188]]}"
4239,10812935,MEL'S BEAUTY LOUNGE,"475 ROGERS RD, UNIT D",Barbering & Hairdressing,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.46679, 43.68188]]}"
4240,10812935,MEL'S BEAUTY LOUNGE,"475 ROGERS RD, UNIT D",Nails,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.46679, 43.68188]]}"
4241,10813052,MYNC BEAUTY LEASIDE,1689 BAYVIEW AVE,Aesthetics,Pass,2024-05-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37571, 43.70781]]}"
4242,10813155,MYNC BEAUTY UPTOWN,3331 YONGE ST,Aesthetics,Pass,2024-05-29,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40347, 43.73093]]}"
4243,10813314,BLING NAIL STUDIO,539 WILSON HEIGHTS BLVD,Aesthetics,Pass,2024-05-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4556, 43.75124]]}"
4244,10813314,BLING NAIL STUDIO,539 WILSON HEIGHTS BLVD,Nails,Pass,2024-05-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4556, 43.75124]]}"
4245,9428366,CEDARBROOK LODGE,520 MARKHAM RD,Barbering & Hairdressing,Pass,2024-10-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22492, 43.75488]]}"
4246,9428366,CEDARBROOK LODGE,520 MARKHAM RD,Nails,Pass,2024-10-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22492, 43.75488]]}"
4247,9428333,RAY DANIEL SALON & SPA,"5095 YONGE ST, UNIT-A10",Aesthetics,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41228, 43.76829]]}"
4248,9428333,RAY DANIEL SALON & SPA,"5095 YONGE ST, UNIT-A10",Barbering & Hairdressing,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41228, 43.76829]]}"
4249,9428333,RAY DANIEL SALON & SPA,"5095 YONGE ST, UNIT-A10",Body Piercing,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41228, 43.76829]]}"
4250,9428333,RAY DANIEL SALON & SPA,"5095 YONGE ST, UNIT-A10",Ear Piercing,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41228, 43.76829]]}"
4251,9428333,RAY DANIEL SALON & SPA,"5095 YONGE ST, UNIT-A10",Nails,Pass,2023-05-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41228, 43.76829]]}"
4252,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-08-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4253,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Conditional Pass,2023-08-03,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4254,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Conditional Pass,2023-08-03,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4255,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Conditional Pass,2023-08-03,None,03 - Service Provider Hygiene & Handwashing,Operator fail to ensure service provider maintains good personal hygiene. Reg. Subsec. 12 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4256,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Conditional Pass,2023-08-03,None,02 - General Setting Requirements,Personal service setting - fail to ensure work surfaces of form and material that can be readily cleaned. Reg. Para. 9 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4257,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Pass,2022-05-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4258,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Conditional Pass,2022-05-18,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4259,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Conditional Pass,2022-05-18,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4260,9428335,#1 SAM'S HAIRSTYLING PLACE,1786 DANFORTH AVE,Barbering & Hairdressing,Conditional Pass,2022-05-18,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.319, 43.68464]]}"
4261,9428363,ALTAMONT BEAUTY SALON,92 ISLAND RD,Barbering & Hairdressing,Pass,2024-11-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.14003, 43.79886]]}"
4262,9428368,EXPERT NAILS,"1921 EGLINTON AVE E, UNIT-8",Aesthetics,Pass,2024-02-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28814, 43.72701]]}"
4263,9428368,EXPERT NAILS,"1921 EGLINTON AVE E, UNIT-8",Nails,Pass,2024-02-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28814, 43.72701]]}"
4264,10322261,LA SALON AND SPA,"3069 LAKE SHORE BLVD W, UNIT-101",Aesthetics,Pass,2024-06-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.51031, 43.5994]]}"
4265,10322261,LA SALON AND SPA,"3069 LAKE SHORE BLVD W, UNIT-101",Barbering & Hairdressing,Pass,2024-05-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.51031, 43.5994]]}"
4266,10322261,LA SALON AND SPA,"3069 LAKE SHORE BLVD W, UNIT-101",Nails,Pass,2024-06-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.51031, 43.5994]]}"
4267,10321730,LISA'S UNISEX HAIR DESIGN,322 PARLIAMENT ST,Aesthetics,Pass,2024-01-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.36646, 43.65967]]}"
4268,10321730,LISA'S UNISEX HAIR DESIGN,322 PARLIAMENT ST,Aesthetics,Conditional Pass,2024-01-12,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.36646, 43.65967]]}"
4269,10321730,LISA'S UNISEX HAIR DESIGN,322 PARLIAMENT ST,Barbering & Hairdressing,Pass,2024-01-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.36646, 43.65967]]}"
4270,10321730,LISA'S UNISEX HAIR DESIGN,322 PARLIAMENT ST,Barbering & Hairdressing,Conditional Pass,2024-01-12,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.36646, 43.65967]]}"
4271,10321730,LISA'S UNISEX HAIR DESIGN,322 PARLIAMENT ST,Ear Piercing,Pass,2024-01-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.36646, 43.65967]]}"
4272,10321746,FEDORA SALON & SPA,123 QUEEN ST W,Barbering & Hairdressing,Pass,2024-04-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38437, 43.65126]]}"
4273,10322073,SHEAR IMAGE HAIR STUDIO,2417 DUNDAS ST W,Aesthetics,Pass,2024-08-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.45336, 43.65848]]}"
4274,10322073,SHEAR IMAGE HAIR STUDIO,2417 DUNDAS ST W,Barbering & Hairdressing,Pass,2024-08-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.45336, 43.65848]]}"
4275,10322073,SHEAR IMAGE HAIR STUDIO,2417 DUNDAS ST W,Nails,Pass,2024-08-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.45336, 43.65848]]}"
4276,10322777,DREAMLAND HAIR SALON,7 KENSINGTON AVE,Barbering & Hairdressing,Pass,2024-10-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39975, 43.65284]]}"
4277,10322777,DREAMLAND HAIR SALON,7 KENSINGTON AVE,Barbering & Hairdressing,Pass,2023-06-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39975, 43.65284]]}"
4278,10323039,ITAL COIFFURE,2306 BLOOR ST W,Barbering & Hairdressing,Pass,2024-02-21,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47959, 43.65067]]}"
4279,10323147,ALEKSANDRA'S ESTHETICS,"655 DIXON RD, UNIT-19",Aesthetics,Pass,2024-10-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.57798, 43.68937]]}"
4280,10323147,ALEKSANDRA'S ESTHETICS,"655 DIXON RD, UNIT-19",Nails,Pass,2024-10-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.57798, 43.68937]]}"
4281,10323399,LK NAILS,"2 BLOOR ST W, UNIT-C09",Aesthetics,Pass,2024-04-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38723, 43.67041]]}"
4282,10323399,LK NAILS,"2 BLOOR ST W, UNIT-C09",Nails,Pass,2024-04-11,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38723, 43.67041]]}"
4283,10323627,AESTHETIC WITH EUROPEAN FLARE,"1B RICHVIEW RD, UNIT-101",Aesthetics,Pass,2024-10-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.51297, 43.6849]]}"
4284,10323627,AESTHETIC WITH EUROPEAN FLARE,"1B RICHVIEW RD, UNIT-101",Nails,Pass,2024-10-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.51297, 43.6849]]}"
4285,10323628,SOLO BACE,860 YONGE ST,Barbering & Hairdressing,Pass,2024-04-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38786, 43.67222]]}"
4286,10419405,FAITH'S CUTTIN EDGE,1900 JANE ST,Barbering & Hairdressing,Pass,2024-07-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50609, 43.70993]]}"
4287,10419100,E NAILS & SPA,1086 VICTORIA PARK AVE,Aesthetics,Pass,2024-07-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29609, 43.70759]]}"
4288,10419100,E NAILS & SPA,1086 VICTORIA PARK AVE,Aesthetics,Conditional Pass,2024-07-29,None,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29609, 43.70759]]}"
4289,10419100,E NAILS & SPA,1086 VICTORIA PARK AVE,Micropigmentation/Microblading,Pass,2024-07-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29609, 43.70759]]}"
4290,10419100,E NAILS & SPA,1086 VICTORIA PARK AVE,Micropigmentation/Microblading,Conditional Pass,2024-07-29,None,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29609, 43.70759]]}"
4291,10419100,E NAILS & SPA,1086 VICTORIA PARK AVE,Micropigmentation/Microblading,Conditional Pass,2024-07-29,None,06 - Sharps Handling & Disposal,Personal Service Setting ÃÂ¿ use non-sterile sharps for invasive procedure. Reg. Para. 1 of subsec. 10 (6),C - Crucial,Verbal Order,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29609, 43.70759]]}"
4292,10419100,E NAILS & SPA,1086 VICTORIA PARK AVE,Nails,Pass,2024-07-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29609, 43.70759]]}"
4293,10419100,E NAILS & SPA,1086 VICTORIA PARK AVE,Nails,Conditional Pass,2024-07-29,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29609, 43.70759]]}"
4294,10419102,PUNKASSPIERCINGS INK.,"3093 KINGSTON RD, BSMT",Body Piercing,Pass,2024-11-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22989, 43.72698]]}"
4295,10419102,PUNKASSPIERCINGS INK.,"3093 KINGSTON RD, BSMT",Body Piercing,Pass,2023-10-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22989, 43.72698]]}"
4296,10419102,PUNKASSPIERCINGS INK.,"3093 KINGSTON RD, BSMT",Ear Piercing,Pass,2024-11-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22989, 43.72698]]}"
4297,10419102,PUNKASSPIERCINGS INK.,"3093 KINGSTON RD, BSMT",Ear Piercing,Pass,2023-10-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22989, 43.72698]]}"
4298,10419102,PUNKASSPIERCINGS INK.,"3093 KINGSTON RD, BSMT",Tattooing,Pass,2024-10-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22989, 43.72698]]}"
4299,10419102,PUNKASSPIERCINGS INK.,"3093 KINGSTON RD, BSMT",Tattooing,Pass,2023-10-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22989, 43.72698]]}"
4300,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Aesthetics,Conditional Pass,2024-09-05,None,02 - General Setting Requirements,Personal service setting - fail to ensure work surfaces of form and material that can be readily cleaned. Reg. Para. 9 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4301,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Aesthetics,Conditional Pass,2024-09-03,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4302,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Aesthetics,Pass,2024-01-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4303,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Barbering & Hairdressing,Conditional Pass,2024-09-05,None,02 - General Setting Requirements,Personal service setting - fail to ensure work surfaces of form and material that can be readily cleaned. Reg. Para. 9 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4304,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Barbering & Hairdressing,Conditional Pass,2024-09-03,None,02 - General Setting Requirements,Personal service setting - furniture not in good repair. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4305,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Barbering & Hairdressing,Pass,2024-01-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4306,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Nails,Pass,2024-09-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4307,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Nails,Conditional Pass,2024-09-03,None,05 - Single-Use Equipment & Instruments,Personal service setting - single-use instrument not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4308,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Nails,Conditional Pass,2024-09-03,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not disinfected as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4309,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Nails,Conditional Pass,2024-09-03,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - single-use disposable cover not discarded immediately after each use. Reg. Clause 10 (4)(b),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4310,10419143,HERBAL BEAUTY ESTHETICS,834 MARKHAM RD,Nails,Pass,2024-01-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22863, 43.76736]]}"
4311,10485664,HOANG THY NAILS INC,717 MOUNT PLEASANT RD,Aesthetics,Pass,2023-10-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38928, 43.70676]]}"
4312,10485664,HOANG THY NAILS INC,717 MOUNT PLEASANT RD,Nails,Pass,2023-10-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38928, 43.70676]]}"
4313,10485251,DOMY'S HAIR SALON,1283 ST CLAIR AVE W,Aesthetics,Pass,2023-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.44757, 43.67671]]}"
